Title,Note,URL,Tags,Comment
,,,,
Starlite,,https://www.google.com/maps/place/Starlite/data=!4m2!3m1!1s0x80deab34959fa2f1:0xd42070b14c9b94fa,,
VULTURE,,https://www.google.com/maps/place/VULTURE/data=!4m2!3m1!1s0x80d9552e5ac6d2d7:0x9b36bf45d26fd89f,,
Bine & Vine Bottle Shop,,https://www.google.com/maps/place/Bine+%26+Vine+Bottle+Shop/data=!4m2!3m1!1s0x80d954548cafb751:0x15a4f36b70180c96,,
DREAMBOAT,,https://www.google.com/maps/place/DREAMBOAT/data=!4m2!3m1!1s0x80d955cedb91b26b:0x5bb23bc8cf04a888,,
Madison,,https://www.google.com/maps/place/Madison/data=!4m2!3m1!1s0x80d9551e48f0d125:0x4218f82058f7d448,,
Et Voilà! French Bistro,,https://www.google.com/maps/place/Et+Voil%C3%A0!+French+Bistro/data=!4m2!3m1!1s0x80d954fe366f1ae9:0x41ba85c8ea15fda4,,
131 W D St,,https://www.google.com/maps/place/131+W+D+St/data=!4m2!3m1!1s0x80dc0c43a977f249:0x5aa6eebe7ce7b608,,
