Title,Note,URL,Tags,Comment
,,,,
"Thatcher's Wine | Brentwood, LA",,"https://www.google.com/maps/place/Thatcher's+Wine+%7C+Brentwood,+LA/data=!4m2!3m1!1s0x80c2bd007905ea97:0x67b84945d30fda7b",,
MOSH (Museum Of Science & History),,https://www.google.com/maps/place/MOSH+(Museum+Of+Science+%26+History)/data=!4m2!3m1!1s0x88e5b7102104589f:0x6646ebd42cd391f7,,
Cummer Museum of Art & Gardens,,https://www.google.com/maps/place/Cummer+Museum+of+Art+%26+Gardens/data=!4m2!3m1!1s0x88e5b7713840b6ad:0x1805ab56c3ab544d,,
"32°05'49.7""N 116°52'58.4""W",James Austino,"https://www.google.com/maps/search/32.09713,-116.8829",,
