Title,Note,URL,Tags,Comment
Atelier des Lumières,Art,https://www.google.com/maps/place/Atelier+des+Lumi%C3%A8res/data=!4m2!3m1!1s0x47e66df0dcd89465:0xe6f9d92ace6637ea,,
Pink Mamma,,https://www.google.com/maps/place/Pink+Mamma/data=!4m2!3m1!1s0x47e66e4f52148269:0xc26d9bf3451087c,,
La Brigade - Oberkampf,,https://www.google.com/maps/place/La+Brigade+-+Oberkampf/data=!4m2!3m1!1s0x47e66dfad2bcccff:0xc503d070d0c89468,,
Episode,Vintage ,https://www.google.com/maps/place/Episode/data=!4m2!3m1!1s0x47e66e19be7eb8c9:0x14bdfaf6537249d7,,
Pilgrim Surf + Supply,,https://www.google.com/maps/place/Pilgrim+Surf+%2B+Supply/data=!4m2!3m1!1s0x47e66d15719afbdd:0x772a8c08eb258300,,
B COFFEE,Coffee,https://www.google.com/maps/place/B+COFFEE/data=!4m2!3m1!1s0x47e66fe211013ec9:0xdf4b3ef79dbef313,,
Trois Fois Vin,Bottle shop,https://www.google.com/maps/place/Trois+Fois+Vin/data=!4m2!3m1!1s0x47e66e0f40c5ddc9:0x216c8313e7fe89cb,,
I.O Café,,https://www.google.com/maps/place/I.O+Caf%C3%A9/data=!4m2!3m1!1s0x47e66fdcd5c8e4cd:0x4f42779814855e77,,
Ideal LOMINA,Coffee,https://www.google.com/maps/place/Ideal+LOMINA/data=!4m2!3m1!1s0x47e66e05a757fd29:0x61abec81d2c0e309,,
Matamata Coffee,,https://www.google.com/maps/place/Matamata+Coffee/data=!4m2!3m1!1s0x47e66e22b45cca3b:0xa7c61baf771e4022,,
Boulangerie Utopie,,https://www.google.com/maps/place/Boulangerie+Utopie/data=!4m2!3m1!1s0x47e66dfd4f3c1507:0xddc4fdeaae85b47a,,
Boulangerie-Pâtisserie Terroirs d'Avenir,,https://www.google.com/maps/place/Boulangerie-P%C3%A2tisserie+Terroirs+d'Avenir/data=!4m2!3m1!1s0x47e66e17a389489f:0xf25694b486a9d8ab,,
"Levain, Le Vin",,"https://www.google.com/maps/place/Levain,+Le+Vin/data=!4m2!3m1!1s0x47e66e0d891f5ec5:0x2d41edfbdadbb6fc",,
Ofr.,,https://www.google.com/maps/place/Ofr./data=!4m2!3m1!1s0x47e66e05f6d95fcb:0x11cbfab7cd3356bc,,
Recoin,,https://www.google.com/maps/place/Recoin/data=!4m2!3m1!1s0x47e66dc8c8c9349f:0xbc4821d2704e8801,,
Marché des Enfants Rouges,,https://www.google.com/maps/place/March%C3%A9+des+Enfants+Rouges/data=!4m2!3m1!1s0x47e66e0683f48c17:0x8cf0914d1194139b,,
Le Clown Bar,,https://www.google.com/maps/place/Le+Clown+Bar/data=!4m2!3m1!1s0x47e672007997a0fd:0x161ef10244689ce1,,
Harry's New York Bar,,https://www.google.com/maps/place/Harry's+New+York+Bar/data=!4m2!3m1!1s0x47e66e30f9a044bb:0x2cff382141df8050,,
Rerenga Wines,,https://www.google.com/maps/place/Rerenga+Wines/data=!4m2!3m1!1s0x47e66fc0e05ec20f:0x7d864b76463f95e6,,
Juveniles,,https://www.google.com/maps/place/Juveniles/data=!4m2!3m1!1s0x47e66e24d4865485:0x23b4147f1dcaaa91,,
Le Rigmarole,,https://www.google.com/maps/place/Le+Rigmarole/data=!4m2!3m1!1s0x47e66dfd379eaaab:0x7c2a6d46d351e04,,
Double Dragon,,https://www.google.com/maps/place/Double+Dragon/data=!4m2!3m1!1s0x47e66daafecb7fe7:0xd7e98c3cecd22c7,,
Aida,,https://www.google.com/maps/place/Aida/data=!4m2!3m1!1s0x47e6702c5f7092ef:0x8e95259370f08da8,,
Pianovins,,https://www.google.com/maps/place/Pianovins/data=!4m2!3m1!1s0x47e6720892a9cca7:0x9f2eff2e046fe407,,
Adar - Traiteur & épicerie,,https://www.google.com/maps/place/Adar+-+Traiteur+%26+%C3%A9picerie/data=!4m2!3m1!1s0x47e6733368aa4489:0xc416404c3b4bdd44,,
12 Rue des immeubles Industriels,,https://www.google.com/maps/place/12+Rue+des+immeubles+Industriels/data=!4m2!3m1!1s0x47e672738d9e0307:0x9debb7c32070572e,,
Boutique Hôtel Mareuil Paris,,https://www.google.com/maps/place/Boutique+H%C3%B4tel+Mareuil+Paris/data=!4m2!3m1!1s0x47e66e080125337b:0x278e468ebf273ce8,,
La Hune - Librairie Galerie,,https://www.google.com/maps/place/La+Hune+-+Librairie+Galerie/data=!4m2!3m1!1s0x47e671d780449f9b:0xca2d8d862f268b87,,
Tout Autour du Pain,,https://www.google.com/maps/place/Tout+Autour+du+Pain/data=!4m2!3m1!1s0x47e66e06354c20a3:0x80ab78a70901f5cb,,
La Grande Crèmerie,,https://www.google.com/maps/place/La+Grande+Cr%C3%A8merie/data=!4m2!3m1!1s0x47e671d93ab18e29:0x56e5db5c59bcf373,,
43 Av. de Villiers,,https://www.google.com/maps/place/43+Av.+de+Villiers/data=!4m2!3m1!1s0x47e66fbbf6d7e1f3:0xe46fbd77d9ea8071,,
14 Rue Catherine de La Rochefoucauld,,https://www.google.com/maps/place/14+Rue+Catherine+de+La+Rochefoucauld/data=!4m2!3m1!1s0x47e66e48733dd229:0x35bdfe8ebfc53155,,
Brasserie Martin,,https://www.google.com/maps/place/Brasserie+Martin/data=!4m2!3m1!1s0x47e66d2ad9f24fb9:0x4758d89f8e1138e3,,
fringe,,https://www.google.com/maps/place/fringe/data=!4m2!3m1!1s0x47e66e071cd2b1e7:0xa3701807d8d89fe,,
TYPICA SPECIALTY COFFEE,,https://www.google.com/maps/place/TYPICA+SPECIALTY+COFFEE/data=!4m2!3m1!1s0x47e66fcd639799c3:0x4db6b31f1df82233,,
Le Bistro de Lolo,,https://www.google.com/maps/place/Le+Bistro+de+Lolo/data=!4m2!3m1!1s0x47c2f20135442051:0x795a7c0dab26f7d4,,
Homer Lobster,,https://www.google.com/maps/place/Homer+Lobster/data=!4m2!3m1!1s0x47e6716c19685dc3:0x27dd825f0617b314,,
Cheval d'Or,,https://www.google.com/maps/place/Cheval+d'Or/data=!4m2!3m1!1s0x47e66dc1d96fe719:0x9fbb8537a1cb288,,
L'Attache,,https://www.google.com/maps/place/L'Attache/data=!4m2!3m1!1s0x47e66df7f5eb32bd:0xb3e92b70c03e49b8,,
La Buvette,,https://www.google.com/maps/place/La+Buvette/data=!4m2!3m1!1s0x47e66df0870c878d:0x342862a28999303a,,
Mokonuts,,https://www.google.com/maps/place/Mokonuts/data=!4m2!3m1!1s0x47e6720931e12495:0xcf1f48cb19c7f5d5,,
Dilettantes Cave à Champagne,,https://www.google.com/maps/place/Dilettantes+Cave+%C3%A0+Champagne/data=!4m2!3m1!1s0x47e671df0562f5ed:0x44062a702cce98c7,,
Delicatessen cave,,https://www.google.com/maps/place/Delicatessen+cave/data=!4m2!3m1!1s0x47e66e07ebe313b7:0x247496be5d7ad48e,,
Ten Belles - Paris 11,,https://www.google.com/maps/place/Ten+Belles+-+Paris+11/data=!4m2!3m1!1s0x47e66df8db3ccbe7:0xfe471f8682af7205,,
La Crèmerie,,https://www.google.com/maps/place/La+Cr%C3%A8merie/data=!4m2!3m1!1s0x47e67b50accb017b:0x95dd0bd42a13696c,,
Le Mermoz,,https://www.google.com/maps/place/Le+Mermoz/data=!4m2!3m1!1s0x47e66fc58ca7d7e1:0xda70d2aae068b02,,
Frenchie,,https://www.google.com/maps/place/Frenchie/data=!4m2!3m1!1s0x47e66e17a6bac05f:0x933306126d5b9f03,,
Déviant,,https://www.google.com/maps/place/D%C3%A9viant/data=!4m2!3m1!1s0x47e66e14f51296f1:0x852c205dd227b343,,
Parcelles,,https://www.google.com/maps/place/Parcelles/data=!4m2!3m1!1s0x47e66f5d47c87bd3:0xa7bd623f79119493,,
Compagnie des Vins Surnaturels,,https://www.google.com/maps/place/Compagnie+des+Vins+Surnaturels/data=!4m2!3m1!1s0x47e671d97b42c3cf:0xa51a709d69e22dc6,,
Liquiderie Bar,,https://www.google.com/maps/place/Liquiderie+Bar/data=!4m2!3m1!1s0x47e66db888b21673:0x96606e82567e55fd,,
Pur Vin,,https://www.google.com/maps/place/Pur+Vin/data=!4m2!3m1!1s0x47e673683eeb7ded:0xb1a94cb5e7d11eb7,,
Musée Maillol,,https://www.google.com/maps/place/Mus%C3%A9e+Maillol/data=!4m2!3m1!1s0x47e671d5a61378a3:0x76b1344c9e5d291,,
,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x47e66e41741c863f:0x9e299dd587ccda78,,
DREAMIN MAN,,https://www.google.com/maps/place/DREAMIN+MAN/data=!4m2!3m1!1s0x47e66f170b376829:0x77ce1e4f8bc87611,,
"Belleville Brûlerie - Paris - ""Cafés Belleville""",,https://www.google.com/maps/place/Belleville+Br%C3%BBlerie+-+Paris+-+%22Caf%C3%A9s+Belleville%22/data=!4m2!3m1!1s0x47e66d0412185e33:0x5f1c50fa9d26eb79,,
Enograph,,https://www.google.com/maps/place/Enograph/data=!4m2!3m1!1s0x47e66e072acd7025:0x5f7208dafc15d115,,
Back in Black,,https://www.google.com/maps/place/Back+in+Black/data=!4m2!3m1!1s0x47e66d57422065ad:0x326769e4fd3c034e,,
21 Rue las Cases,,https://www.google.com/maps/place/21+Rue+las+Cases/data=!4m2!3m1!1s0x47e66fd511d2cff9:0x2402eeb7fcf51c36,,
Polka Galerie,,https://www.google.com/maps/place/Polka+Galerie/data=!4m2!3m1!1s0x47e66de553dd7003:0xcd9210d635a25cd3,,
Henri Cartier Bresson Foundation,,https://www.google.com/maps/place/Henri+Cartier+Bresson+Foundation/data=!4m2!3m1!1s0x47e671caa1ba9da3:0x360c94ddbdba4652,,
Les Douches la Galerie,,https://www.google.com/maps/place/Les+Douches+la+Galerie/data=!4m2!3m1!1s0x47e66e0c6ce4d7a9:0x179d5d60476b905e,,
Maison Européenne de la Photographie,,https://www.google.com/maps/place/Maison+Europ%C3%A9enne+de+la+Photographie/data=!4m2!3m1!1s0x47e671fd90ae6853:0x61f2a2056ace2ff2,,
Jeu de Paume,,https://www.google.com/maps/place/Jeu+de+Paume/data=!4m2!3m1!1s0x47e66e2d4454ed63:0x1c3639800037eff1,,
Maison Fredon,,https://www.google.com/maps/place/Maison+Fredon/data=!4m2!3m1!1s0xd552634e1ae422f:0x708c8130d2f4f499,,
L'univerre,,https://www.google.com/maps/place/L'univerre/data=!4m2!3m1!1s0xd5527e9f63943cb:0x7e82580fe55d1fdb,,
La Tupina,,https://www.google.com/maps/place/La+Tupina/data=!4m2!3m1!1s0xd552634e2527975:0xcf0bfdc08c242c6e,,
Hôtel Bourg Tibourg - Paris Marais,,https://www.google.com/maps/place/H%C3%B4tel+Bourg+Tibourg+-+Paris+Marais/data=!4m2!3m1!1s0x47e66e02b5a2c18d:0x53de5404fb492760,,
L'Ambroisie,,https://www.google.com/maps/place/L'Ambroisie/data=!4m2!3m1!1s0x47e671ffd6d9e42b:0x5ad576d2bc120abd,,
Le Dauphin,,https://www.google.com/maps/place/Le+Dauphin/data=!4m2!3m1!1s0x47e66de3c9decb8d:0xbd89845c6dbb19e7,,
Bistrot Paul Bert,,https://www.google.com/maps/place/Bistrot+Paul+Bert/data=!4m2!3m1!1s0x47e67300861e33cd:0xdd0b44ecd8467b4f,,
Restaurant David Toutain,,https://www.google.com/maps/place/Restaurant+David+Toutain/data=!4m2!3m1!1s0x47e66fbf83a9f811:0x49472ab8ebf6f8a5,,
Le Café des Musées,,https://www.google.com/maps/place/Le+Caf%C3%A9+des+Mus%C3%A9es/data=!4m2!3m1!1s0x47e66e0054ee8207:0x53d42f94bdc0fcc1,,
Le Dôme du Marais,,https://www.google.com/maps/place/Le+D%C3%B4me+du+Marais/data=!4m2!3m1!1s0x47e66e031027e0c3:0x58d8c166e6bd0acc,,
Clamato,,https://www.google.com/maps/place/Clamato/data=!4m2!3m1!1s0x47e6720852a2f609:0xc9fa5741464e322b,,
LE PETIT VERDOT,,https://www.google.com/maps/place/LE+PETIT+VERDOT/data=!4m2!3m1!1s0x47e671d2f2c7bb0f:0x7c2e53e3611e6de5,,
Le Sherwood,,https://www.google.com/maps/place/Le+Sherwood/data=!4m2!3m1!1s0x47e66e30f7832391:0xeda071d17617f011,,
BAMBINO,,https://www.google.com/maps/place/BAMBINO/data=!4m2!3m1!1s0x47e66d1f76934707:0xbbdda8c0fa869553,,
Le Royal China,,https://www.google.com/maps/place/Le+Royal+China/data=!4m2!3m1!1s0x47e66e1ae79a80af:0xda670a5f7a9a3718,,
Caché,,https://www.google.com/maps/place/Cach%C3%A9/data=!4m2!3m1!1s0x47e66d64340b3f1f:0xa8f4f097847885b8,,
Le Mary Celeste,,https://www.google.com/maps/place/Le+Mary+Celeste/data=!4m2!3m1!1s0x47e66e07246bcc87:0xc1b5dc7dc3ad06b,,
Doursoux,,https://www.google.com/maps/place/Doursoux/data=!4m2!3m1!1s0x47e66e0793bc3599:0xbba307952acf9281,,
Florence Loewy,,https://www.google.com/maps/place/Florence+Loewy/data=!4m2!3m1!1s0x47e66e0138b65173:0xeef5215b6e520fa3,,
Septime,,https://www.google.com/maps/place/Septime/data=!4m2!3m1!1s0x47e672085202a913:0x3230715dda06499,,
95 Avenue Parmentier,Airbnb,https://www.google.com/maps/place/95+Avenue+Parmentier/data=!4m2!3m1!1s0x47e66de4a869ffe7:0x853396d4b17732a,,
Musée National Picasso-Paris,,https://www.google.com/maps/place/Mus%C3%A9e+National+Picasso-Paris/data=!4m2!3m1!1s0x47e66e0142746b4b:0xc191da9af2fc6df7,,
Candelaria,,https://www.google.com/maps/place/Candelaria/data=!4m2!3m1!1s0x47e66e06f0ade5e7:0xfe5e1d4c40b38ec0,,
Sherry Butt,,https://www.google.com/maps/place/Sherry+Butt/data=!4m2!3m1!1s0x47e671ffaa10ef7d:0x2b98a01f163bffd1,,
Merci,,https://www.google.com/maps/place/Merci/data=!4m2!3m1!1s0x47e66e00acdf2c0d:0x2824ff5f89f73725,,
Library Forney,,https://www.google.com/maps/place/Library+Forney/data=!4m2!3m1!1s0x47e671fdb31863ff:0xf30f360fb06de59d,,
BPI,,https://www.google.com/maps/place/BPI/data=!4m2!3m1!1s0x47e66e1c4e63e6f1:0xa9cb5a63b854ad73,,
Bibliothèque Mazarine,,https://www.google.com/maps/place/Biblioth%C3%A8que+Mazarine/data=!4m2!3m1!1s0x47e66e276cf5dafd:0x1ca49b72a214e263,,
Elmer,,https://www.google.com/maps/place/Elmer/data=!4m2!3m1!1s0x47e66e0f0a710655:0xeef3da58fc2389f,,
Historical Library of the City of Paris,,https://www.google.com/maps/place/Historical+Library+of+the+City+of+Paris/data=!4m2!3m1!1s0x47e66e01f4366be3:0x2cea3167bd22458a,,
Marché des Enfants Rouges,,https://www.google.com/maps/place/March%C3%A9+des+Enfants+Rouges/data=!4m2!3m1!1s0x47e66e069cdd2ebf:0x2d98da7c10786f1,,
Chez l'Ami Louis,,https://www.google.com/maps/place/Chez+l'Ami+Louis/data=!4m2!3m1!1s0x47e66e0f94eb6f21:0xaf33bb75b26d4fd4,,
