Title,Note,URL,Tags,Comment
,,,,
Brasserie Léon,,https://www.google.com/maps/place/Brasserie+L%C3%A9on/data=!4m2!3m1!1s0x31cc49b5774b0c89:0x36fcc49abe000390,,
Le Gourmandin,,https://www.google.com/maps/place/Le+Gourmandin/data=!4m2!3m1!1s0x31cc49fd698adf21:0x9d8b14d584f6f767,,
Pik Wah Bar & Cafe 碧华楼 | 烧腊 .咖啡. 酒吧. 串烧 （茨厂街）,,https://www.google.com/maps/place/Pik+Wah+Bar+%26+Cafe+%E7%A2%A7%E5%8D%8E%E6%A5%BC+%7C+%E7%83%A7%E8%85%8A+.%E5%92%96%E5%95%A1.+%E9%85%92%E5%90%A7.+%E4%B8%B2%E7%83%A7+%EF%BC%88%E8%8C%A8%E5%8E%82%E8%A1%97%EF%BC%89/data=!4m2!3m1!1s0x31cc493452dbb515:0xc68408bab1d78c67,,
Nam Heong Chicken Rice @Jalan Sultan 南香,,https://www.google.com/maps/place/Nam+Heong+Chicken+Rice+@Jalan+Sultan+%E5%8D%97%E9%A6%99/data=!4m2!3m1!1s0x31cc49d0f9ded243:0x3d8baad3b7532ea3,,
Sin Kiew Yee Shin Kee Beef Noodles,,https://www.google.com/maps/place/Sin+Kiew+Yee+Shin+Kee+Beef+Noodles/data=!4m2!3m1!1s0x31cc49d1bf6556d9:0x15d23ad577aaa78a,,
"Lai Foong Lala Noodles, Kuala Lumpur",,"https://www.google.com/maps/place/Lai+Foong+Lala+Noodles,+Kuala+Lumpur/data=!4m2!3m1!1s0x31cc49bc0ead513d:0x190158702c27d46a",,
Bijan Bar & Restaurant,,https://www.google.com/maps/place/Bijan+Bar+%26+Restaurant/data=!4m2!3m1!1s0x31cc49d5a4bb4585:0xdefcae21c2ee52ad,,
