Title,Note,URL,Tags,Comment
,,,,
Macelleria Salumeria Vizi e Virtù Neri,,https://www.google.com/maps/place/Macelleria+Salumeria+Vizi+e+Virt%C3%B9+Neri/data=!4m2!3m1!1s0x1313fccda12a3385:0x44f3225c18158c73,,
Cave Ox Pizza Bar,,https://www.google.com/maps/place/Cave+Ox+Pizza+Bar/data=!4m2!3m1!1s0x13141d2272a4cfcf:0xd4746bcb1708399a,,
Antico Caffè Spinnato,150 year old coffee shop,https://www.google.com/maps/place/Antico+Caff%C3%A8+Spinnato/data=!4m2!3m1!1s0x1319ef58c58924ab:0x402d4e9c9fdc0dcc,,
Giardino di Bacco,,https://www.google.com/maps/place/Giardino+di+Bacco/data=!4m2!3m1!1s0x1313fc382e6ca16b:0xb71e66fb1c548b00,,
Trattoria La Grotta,,https://www.google.com/maps/place/Trattoria+La+Grotta/data=!4m2!3m1!1s0x1313f9a9fc62ae91:0x2a92bd82b46d7b27,,
