Title,Note,URL,Tags,Comment
,,,,
Fūunji,,https://www.google.com/maps/place/F%C5%ABunji/data=!4m2!3m1!1s0x60188ccfae1f4fe7:0x2d6a64fb6fab829c,,
I.O Café,,https://www.google.com/maps/place/I.O+Caf%C3%A9/data=!4m2!3m1!1s0x47e66fdcd5c8e4cd:0x4f42779814855e77,,
Cross Creek Golf Club,,https://www.google.com/maps/place/Cross+Creek+Golf+Club/data=!4m2!3m1!1s0x80dc8106a3e232c3:0x555fe77037306fe5,,
43860 Glen Meadows Rd,,https://www.google.com/maps/place/43860+Glen+Meadows+Rd/data=!4m2!3m1!1s0x80dc810153a8eb1f:0x1e52dd5d8250cf42,,
